"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IDN","POP","TOT","MLN_PER","A","1974",126.0701,
"IDN","POP","TOT","MLN_PER","A","1975",129.2241,
"IDN","POP","TOT","MLN_PER","A","1976",132.3799,
"IDN","POP","TOT","MLN_PER","A","1977",135.5849,
"IDN","POP","TOT","MLN_PER","A","1978",138.8407,
"IDN","POP","TOT","MLN_PER","A","1979",142.1493,
"IDN","POP","TOT","MLN_PER","A","1980",145.5103,
"IDN","POP","TOT","MLN_PER","A","1981",148.8656,
"IDN","POP","TOT","MLN_PER","A","1982",152.2624,
"IDN","POP","TOT","MLN_PER","A","1983",155.6807,
"IDN","POP","TOT","MLN_PER","A","1984",159.0928,
"IDN","POP","TOT","MLN_PER","A","1985",162.4787,
"IDN","POP","TOT","MLN_PER","A","1986",165.7661,
"IDN","POP","TOT","MLN_PER","A","1987",169.0188,
"IDN","POP","TOT","MLN_PER","A","1988",172.2445,
"IDN","POP","TOT","MLN_PER","A","1989",175.4543,
"IDN","POP","TOT","MLN_PER","A","1990",178.6332,
"IDN","POP","TOT","MLN_PER","A","1991",181.7863,
"IDN","POP","TOT","MLN_PER","A","1992",184.9168,
"IDN","POP","TOT","MLN_PER","A","1993",188.0193,
"IDN","POP","TOT","MLN_PER","A","1994",191.0857,
"IDN","POP","TOT","MLN_PER","A","1995",194.1126,
"IDN","POP","TOT","MLN_PER","A","1996",197.0979,
"IDN","POP","TOT","MLN_PER","A","1997",200.0504,
"IDN","POP","TOT","MLN_PER","A","1998",202.9909,
"IDN","POP","TOT","MLN_PER","A","1999",205.9468,
"IDN","POP","TOT","MLN_PER","A","2000",208.9387,
"IDN","POP","TOT","MLN_PER","A","2001",211.9704,
"IDN","POP","TOT","MLN_PER","A","2002",215.0383,
"IDN","POP","TOT","MLN_PER","A","2003",218.1456,
"IDN","POP","TOT","MLN_PER","A","2004",221.2938,
"IDN","POP","TOT","MLN_PER","A","2005",224.4809,
"IDN","POP","TOT","MLN_PER","A","2006",227.7098,
"IDN","POP","TOT","MLN_PER","A","2007",230.9728,
"IDN","POP","TOT","MLN_PER","A","2008",234.2435,
"IDN","POP","TOT","MLN_PER","A","2009",237.4869,
"IDN","POP","TOT","MLN_PER","A","2010",240.6765,
"IDN","POP","TOT","MLN_PER","A","2011",243.8016,
"IDN","POP","TOT","MLN_PER","A","2012",246.8642,
"IDN","POP","TOT","MLN_PER","A","2013",249.8656,
"ZAF","POP","TOT","MLN_PER","A","1991",36.199,
"ZAF","POP","TOT","MLN_PER","A","1992",36.992,
"ZAF","POP","TOT","MLN_PER","A","1993",37.802,
"ZAF","POP","TOT","MLN_PER","A","1994",38.631,
"ZAF","POP","TOT","MLN_PER","A","1995",39.477,
"ZAF","POP","TOT","MLN_PER","A","1996",40.342,
"ZAF","POP","TOT","MLN_PER","A","1997",41.227,
"ZAF","POP","TOT","MLN_PER","A","1998",42.131,
"ZAF","POP","TOT","MLN_PER","A","1999",43.054,
"ZAF","POP","TOT","MLN_PER","A","2000",43.69,
"ZAF","POP","TOT","MLN_PER","A","2001",44.56,
"ZAF","POP","TOT","MLN_PER","A","2002",45.545,
"ZAF","POP","TOT","MLN_PER","A","2003",46.127,
"ZAF","POP","TOT","MLN_PER","A","2004",46.727,
"ZAF","POP","TOT","MLN_PER","A","2005",47.35,
"ZAF","POP","TOT","MLN_PER","A","2006",47.991,
"ZAF","POP","TOT","MLN_PER","A","2007",48.658,
"ZAF","POP","TOT","MLN_PER","A","2008",49.345,
"ZAF","POP","TOT","MLN_PER","A","2009",50.055,
"ZAF","POP","TOT","MLN_PER","A","2010",50.792,
"ZAF","POP","TOT","MLN_PER","A","2011",51.554,
"ZAF","POP","TOT","MLN_PER","A","2012",52.341,
"ZAF","POP","TOT","MLN_PER","A","2013",53.158,
"ZAF","POP","TOT","MLN_PER","A","2014",54.002,
"EU28","POP","TOT","MLN_PER","A","1950",373.9398,
"EU28","POP","TOT","MLN_PER","A","1951",377.403,
"EU28","POP","TOT","MLN_PER","A","1952",380.3418,
"EU28","POP","TOT","MLN_PER","A","1953",383.2093,
"EU28","POP","TOT","MLN_PER","A","1954",386.0764,
"EU28","POP","TOT","MLN_PER","A","1955",389.0726,
"EU28","POP","TOT","MLN_PER","A","1956",391.6891,
"EU28","POP","TOT","MLN_PER","A","1957",394.3726,
"EU28","POP","TOT","MLN_PER","A","1958",397.5293,
"EU28","POP","TOT","MLN_PER","A","1959",400.847,
"EU28","POP","TOT","MLN_PER","A","1960",415.7265,
"EU28","POP","TOT","MLN_PER","A","1961",407.426,
"EU28","POP","TOT","MLN_PER","A","1962",411.385,
"EU28","POP","TOT","MLN_PER","A","1963",415.1072,
"EU28","POP","TOT","MLN_PER","A","1964",418.6983,
"EU28","POP","TOT","MLN_PER","A","1965",432.2971,
"EU28","POP","TOT","MLN_PER","A","1966",425.2505,
"EU28","POP","TOT","MLN_PER","A","1967",428.2664,
"EU28","POP","TOT","MLN_PER","A","1968",431.2704,
"EU28","POP","TOT","MLN_PER","A","1969",434.1199,
"EU28","POP","TOT","MLN_PER","A","1970",440.8015,
"EU28","POP","TOT","MLN_PER","A","1971",446.7825,
"EU28","POP","TOT","MLN_PER","A","1972",441.493,
"EU28","POP","TOT","MLN_PER","A","1973",444.0602,
"EU28","POP","TOT","MLN_PER","A","1974",446.7825,
"EU28","POP","TOT","MLN_PER","A","1975",452.935,
"EU28","POP","TOT","MLN_PER","A","1976",455.0159,
"EU28","POP","TOT","MLN_PER","A","1977",456.9873,
"EU28","POP","TOT","MLN_PER","A","1978",458.9868,
"EU28","POP","TOT","MLN_PER","A","1979",460.8213,
"EU28","POP","TOT","MLN_PER","A","1980",462.6801,
"EU28","POP","TOT","MLN_PER","A","1981",464.4476,
"EU28","POP","TOT","MLN_PER","A","1982",465.7716,
"EU28","POP","TOT","MLN_PER","A","1983",466.8408,
"EU28","POP","TOT","MLN_PER","A","1984",467.8273,
"EU28","POP","TOT","MLN_PER","A","1985",468.8914,
"EU28","POP","TOT","MLN_PER","A","1986",470.1145,
"EU28","POP","TOT","MLN_PER","A","1987",471.4016,
"EU28","POP","TOT","MLN_PER","A","1988",472.8443,
"EU28","POP","TOT","MLN_PER","A","1989",474.4134,
"EU28","POP","TOT","MLN_PER","A","1990",475.9951,
"EU28","POP","TOT","MLN_PER","A","1991",477.3503,
"EU28","POP","TOT","MLN_PER","A","1992",478.6472,
"EU28","POP","TOT","MLN_PER","A","1993",480.0489,
"EU28","POP","TOT","MLN_PER","A","1994",481.1375,
"EU28","POP","TOT","MLN_PER","A","1995",481.9762,
"EU28","POP","TOT","MLN_PER","A","1996",482.7057,
"EU28","POP","TOT","MLN_PER","A","1997",484.2127,
"EU28","POP","TOT","MLN_PER","A","1998",485.7176,
"EU28","POP","TOT","MLN_PER","A","1999",486.4497,
"EU28","POP","TOT","MLN_PER","A","2000",487.4409,
"EU28","POP","TOT","MLN_PER","A","2001",488.5072,
"EU28","POP","TOT","MLN_PER","A","2002",489.8272,
"EU28","POP","TOT","MLN_PER","A","2003",491.6237,
"EU28","POP","TOT","MLN_PER","A","2004",493.5771,
"EU28","POP","TOT","MLN_PER","A","2005",495.5175,
"EU28","POP","TOT","MLN_PER","A","2006",497.3687,
"EU28","POP","TOT","MLN_PER","A","2007",499.2989,
"EU28","POP","TOT","MLN_PER","A","2008",501.1936,
"EU28","POP","TOT","MLN_PER","A","2009",502.6304,
"EU28","POP","TOT","MLN_PER","A","2010",503.8325,
"EU28","POP","TOT","MLN_PER","A","2011",505.0353,
"EU28","POP","TOT","MLN_PER","A","2012",506.1001,
"EU28","POP","TOT","MLN_PER","A","2013",506.7358,"B"
"OECD","POP","TOT","MLN_PER","A","1950",686.6573,
"OECD","POP","TOT","MLN_PER","A","1951",696.4259,
"OECD","POP","TOT","MLN_PER","A","1952",705.8873,
"OECD","POP","TOT","MLN_PER","A","1953",715.1124,
"OECD","POP","TOT","MLN_PER","A","1954",724.7972,
"OECD","POP","TOT","MLN_PER","A","1955",734.5539,
"OECD","POP","TOT","MLN_PER","A","1956",744.168,
"OECD","POP","TOT","MLN_PER","A","1957",754.0451,
"OECD","POP","TOT","MLN_PER","A","1958",764.275,
"OECD","POP","TOT","MLN_PER","A","1959",774.8068,
"OECD","POP","TOT","MLN_PER","A","1960",785.0711,
"OECD","POP","TOT","MLN_PER","A","1961",795.7984,
"OECD","POP","TOT","MLN_PER","A","1962",806.8729,
"OECD","POP","TOT","MLN_PER","A","1963",817.8841,
"OECD","POP","TOT","MLN_PER","A","1964",828.7517,
"OECD","POP","TOT","MLN_PER","A","1965",839.3143,
"OECD","POP","TOT","MLN_PER","A","1966",849.1231,
"OECD","POP","TOT","MLN_PER","A","1967",859.0326,
"OECD","POP","TOT","MLN_PER","A","1968",868.7666,
"OECD","POP","TOT","MLN_PER","A","1969",878.5596,
"OECD","POP","TOT","MLN_PER","A","1970",887.8339,
"OECD","POP","TOT","MLN_PER","A","1971",898.2522,
"OECD","POP","TOT","MLN_PER","A","1972",909.3255,
"OECD","POP","TOT","MLN_PER","A","1973",918.9896,
"OECD","POP","TOT","MLN_PER","A","1974",928.4296,
"OECD","POP","TOT","MLN_PER","A","1975",938.3524,
"OECD","POP","TOT","MLN_PER","A","1976",947.0789,
"OECD","POP","TOT","MLN_PER","A","1977",955.7274,
"OECD","POP","TOT","MLN_PER","A","1978",963.9293,
"OECD","POP","TOT","MLN_PER","A","1979",973.0477,
"OECD","POP","TOT","MLN_PER","A","1980",981.9266,
"OECD","POP","TOT","MLN_PER","A","1981",990.8196,
"OECD","POP","TOT","MLN_PER","A","1982",999.2802,
"OECD","POP","TOT","MLN_PER","A","1983",1007.408,
"OECD","POP","TOT","MLN_PER","A","1984",1015.287,
"OECD","POP","TOT","MLN_PER","A","1985",1023.451,
"OECD","POP","TOT","MLN_PER","A","1986",1032.025,
"OECD","POP","TOT","MLN_PER","A","1987",1040.888,
"OECD","POP","TOT","MLN_PER","A","1988",1049.768,
"OECD","POP","TOT","MLN_PER","A","1989",1058.616,
"OECD","POP","TOT","MLN_PER","A","1990",1067.386,
"OECD","POP","TOT","MLN_PER","A","1991",1077.043,
"OECD","POP","TOT","MLN_PER","A","1992",1086.732,
"OECD","POP","TOT","MLN_PER","A","1993",1095.867,
"OECD","POP","TOT","MLN_PER","A","1994",1104.389,
"OECD","POP","TOT","MLN_PER","A","1995",1112.989,
"OECD","POP","TOT","MLN_PER","A","1996",1121.135,
"OECD","POP","TOT","MLN_PER","A","1997",1129.203,
"OECD","POP","TOT","MLN_PER","A","1998",1136.903,
"OECD","POP","TOT","MLN_PER","A","1999",1144.615,
"OECD","POP","TOT","MLN_PER","A","2000",1152.639,
"OECD","POP","TOT","MLN_PER","A","2001",1160.624,"B"
"OECD","POP","TOT","MLN_PER","A","2002",1168.022,
"OECD","POP","TOT","MLN_PER","A","2003",1176.212,
"OECD","POP","TOT","MLN_PER","A","2004",1184.415,
"OECD","POP","TOT","MLN_PER","A","2005",1192.754,
"OECD","POP","TOT","MLN_PER","A","2006",1201.155,
"OECD","POP","TOT","MLN_PER","A","2007",1210.194,
"OECD","POP","TOT","MLN_PER","A","2008",1219.475,
"OECD","POP","TOT","MLN_PER","A","2009",1227.932,
"OECD","POP","TOT","MLN_PER","A","2010",1236.914,"B"
"OECD","POP","TOT","MLN_PER","A","2011",1243.751,"B"
"OECD","POP","TOT","MLN_PER","A","2012",1250.277,
"OECD","POP","TOT","MLN_PER","A","2013",1257.114,
"LVA","POP","TOT","MLN_PER","A","1970",2.359,
"LVA","POP","TOT","MLN_PER","A","1971",2.376,
"LVA","POP","TOT","MLN_PER","A","1972",2.396,
"LVA","POP","TOT","MLN_PER","A","1973",2.416,
"LVA","POP","TOT","MLN_PER","A","1974",2.437,
"LVA","POP","TOT","MLN_PER","A","1975",2.456,
"LVA","POP","TOT","MLN_PER","A","1976",2.471,
"LVA","POP","TOT","MLN_PER","A","1977",2.485,
"LVA","POP","TOT","MLN_PER","A","1978",2.498,
"LVA","POP","TOT","MLN_PER","A","1979",2.506,
"LVA","POP","TOT","MLN_PER","A","1980",2.512,
"LVA","POP","TOT","MLN_PER","A","1981",2.519,
"LVA","POP","TOT","MLN_PER","A","1982",2.531,
"LVA","POP","TOT","MLN_PER","A","1983",2.546,
"LVA","POP","TOT","MLN_PER","A","1984",2.562,
"LVA","POP","TOT","MLN_PER","A","1985",2.579,
"LVA","POP","TOT","MLN_PER","A","1986",2.6,
"LVA","POP","TOT","MLN_PER","A","1987",2.627,
"LVA","POP","TOT","MLN_PER","A","1988",2.653,
"LVA","POP","TOT","MLN_PER","A","1989",2.667,
"LVA","POP","TOT","MLN_PER","A","1990",2.663,
"LVA","POP","TOT","MLN_PER","A","1991",2.651,
"LVA","POP","TOT","MLN_PER","A","1992",2.614,
"LVA","POP","TOT","MLN_PER","A","1993",2.563,
"LVA","POP","TOT","MLN_PER","A","1994",2.521,
"LVA","POP","TOT","MLN_PER","A","1995",2.485,
"LVA","POP","TOT","MLN_PER","A","1996",2.457,
"LVA","POP","TOT","MLN_PER","A","1997",2.433,
"LVA","POP","TOT","MLN_PER","A","1998",2.41,
"LVA","POP","TOT","MLN_PER","A","1999",2.39,
"LVA","POP","TOT","MLN_PER","A","2000",2.368,
"LVA","POP","TOT","MLN_PER","A","2001",2.337,
"LVA","POP","TOT","MLN_PER","A","2002",2.31,
"LVA","POP","TOT","MLN_PER","A","2003",2.288,
"LVA","POP","TOT","MLN_PER","A","2004",2.263,
"LVA","POP","TOT","MLN_PER","A","2005",2.239,
"LVA","POP","TOT","MLN_PER","A","2006",2.218,
"LVA","POP","TOT","MLN_PER","A","2007",2.2,
"LVA","POP","TOT","MLN_PER","A","2008",2.177,
"LVA","POP","TOT","MLN_PER","A","2009",2.142,
"LVA","POP","TOT","MLN_PER","A","2010",2.098,
"LVA","POP","TOT","MLN_PER","A","2011",2.06,
"LVA","POP","TOT","MLN_PER","A","2012",2.034,
